__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762491.152100,-0.018403300,0.018032100,-0.016702300,-0.005696650,-0.000886537,0.014363100,0.003460880,-0.007751060,1749762491.152100086,-0.018764321,-0.017656114,-1.087500000,0.949656862,-0.994624000,-1.530190000,-1.126980477,1.540280000,,,,,
1749762491.162163,-0.018684100,0.017436500,-0.017483600,-0.004743000,-0.001258940,0.010811100,0.006128350,-0.007669470,1749762491.162163019,-0.018188153,-0.017953223,-1.087720000,0.949080502,-0.994530000,-1.529770000,-1.127595193,1.540000000,,,,,
1749762491.172081,-0.019121700,0.016761000,-0.018243300,-0.002630760,-0.001497350,0.008425930,0.006546860,-0.007410030,1749762491.172080994,-0.017533379,-0.018416057,-1.087980000,0.948858553,-0.994454000,-1.529650000,-1.127965728,1.539720000,,,,,
1749762491.182066,-0.019534200,0.016113000,-0.019054300,-0.002134140,-0.001624110,0.006973460,0.005661090,-0.007364190,1749762491.182065964,-0.016901765,-0.018855877,-1.088230000,0.948842023,-0.994380000,-1.529710000,-1.128155544,1.539420000,,,,,
1749762491.192114,-0.019703400,0.015575600,-0.019974200,-0.001838590,-0.001629430,0.006456850,0.006896850,-0.007342590,1749762491.192114115,-0.016376148,-0.019043242,-1.088450000,0.948490506,-0.994297000,-1.529480000,-1.128590132,1.539090000,,,,,
1749762491.194226,,,,,,,,,,,,,,,,,,1749762491.194226027,0.000000000,-0.250000000,0.000000000,0.000000000
1749762491.202154,-0.019713600,0.014991900,-0.020949200,-0.001659570,-0.001353870,0.007909140,0.007156970,-0.007334970,1749762491.202153921,-0.015795466,-0.019075805,-1.088640000,0.948287548,-0.994226000,-1.529370000,-1.128881356,1.538750000,,,,,
1749762491.211906,-0.019526100,0.014470000,-0.021975200,-0.000399153,-0.000830301,0.010968600,0.007244300,-0.007168450,1749762491.211905956,-0.015267762,-0.018908859,-1.088810000,0.948116244,-0.994152000,-1.529290000,-1.129123998,1.538390000,,,,,
1749762491.222017,-0.019306200,0.013946900,-0.022925800,0.000989782,-0.000135898,0.014993300,0.006640410,-0.006970660,1749762491.222017050,-0.014735800,-0.018711001,-1.088980000,0.948052541,-0.994084000,-1.529300000,-1.129281550,1.538030000,,,,,
1749762491.232040,-0.019044600,0.013442400,-0.023890700,0.002664430,0.000666265,0.019482700,0.005325850,-0.006717460,1749762491.232039928,-0.014218481,-0.018472404,-1.089130000,0.948126194,-0.994017000,-1.529430000,-1.129305394,1.537660000,,,,,
1749762491.242053,-0.018709400,0.012978800,-0.024841100,0.005690430,0.001525580,0.024056400,0.004883060,-0.006251190,1749762491.242053032,-0.013741234,-0.018156800,-1.089270000,0.948064756,-0.993950000,-1.529440000,-1.129433023,1.537290000,,,,,
1749762491.246509,,,,,,,,,,,,,,,,,,1749762491.246509075,0.000000000,-0.250000000,0.000000000,0.000000000
