__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749760932.015895,-0.004636720,-0.009561570,-0.005105790,0.015955300,-0.004445330,-0.006064930,-0.007788100,0.009306230,1749760932.015894890,-0.004291745,-0.009721302,-1.279210000,-1.259782359,-0.520257000,-0.035776600,-0.565680102,1.263990000,,,,,
1749760932.025812,-0.004303430,-0.009625860,-0.005348790,0.017167500,-0.004917220,-0.008895580,-0.005052710,0.009641890,1749760932.025811911,-0.003959492,-0.009772365,-1.279210000,-1.259959307,-0.520362000,-0.035457100,-0.565382507,1.263910000,,,,,
1749760932.035803,-0.003799240,-0.009698560,-0.005596560,0.018504100,-0.005516920,-0.012411100,-0.002392820,0.010007700,1749760932.035803080,-0.003456342,-0.009825985,-1.279170000,-1.260105416,-0.520469000,-0.035121200,-0.565064784,1.263820000,,,,,
1749760932.046107,-0.003262830,-0.009837480,-0.005917230,0.019893500,-0.005849260,-0.013844400,-0.000851081,0.010394600,1749760932.046107054,-0.002917375,-0.009945401,-1.279140000,-1.260184393,-0.520586000,-0.034921100,-0.564928507,1.263720000,,,,,
1749760932.055853,-0.002876540,-0.009940990,-0.006283380,0.021263100,-0.006113830,-0.014712500,0.001228160,0.010792600,1749760932.055852890,-0.002530653,-0.010034618,-1.279110000,-1.260316308,-0.520699000,-0.034627500,-0.564670386,1.263600000,,,,,
1749760932.065841,-0.002445220,-0.010048500,-0.006751680,0.021668600,-0.006265390,-0.014743100,0.002648230,0.011064100,1749760932.065840960,-0.002098082,-0.010126673,-1.279080000,-1.260405720,-0.520814000,-0.034409000,-0.564508893,1.263470000,,,,,
1749760932.075753,-0.001934040,-0.010118000,-0.007182390,0.020902600,-0.006471030,-0.015143800,0.003219610,0.011169500,1749760932.075752974,-0.001585928,-0.010178372,-1.279030000,-1.260413749,-0.520925000,-0.034299500,-0.564480096,1.263340000,,,,,
1749760932.085977,-0.001412180,-0.010172400,-0.007704270,0.018053900,-0.006787220,-0.016277800,0.002276810,0.010964700,1749760932.085977077,-0.001061440,-0.010214956,-1.278970000,-1.260290927,-0.521034000,-0.034404200,-0.564718929,1.263190000,,,,,
1749760932.095683,-0.001012620,-0.010189000,-0.008172060,0.014434800,-0.007206090,-0.018040500,0.002134110,0.010619400,1749760932.095683098,-0.000661566,-0.010217801,-1.278930000,-1.260248503,-0.521138000,-0.034402200,-0.564818972,1.263050000,,,,,
1749760932.105699,-0.000881720,-0.010175000,-0.008576450,0.010837700,-0.007491250,-0.018761600,0.003045760,0.010241200,1749760932.105699062,-0.000532794,-0.010199225,-1.278920000,-1.260321939,-0.521238000,-0.034248400,-0.564724738,1.262910000,,,,,
1749760932.115520,-0.000819503,-0.010206700,-0.008993480,0.007875000,-0.007555140,-0.017909900,0.004508140,0.009919110,1749760932.115520000,-0.000472012,-0.010228661,-1.278920000,-1.260455470,-0.521344000,-0.034005500,-0.564524527,1.262760000,,,,,
1749760932.125771,-0.000696699,-0.010242600,-0.009379190,0.005237140,-0.007566110,-0.016752600,0.005810570,0.009614630,1749760932.125771046,-0.000350463,-0.010260284,-1.278910000,-1.260574062,-0.521452000,-0.033771200,-0.564336788,1.262620000,,,,,
1749760932.135683,-0.000600943,-0.010241300,-0.009735780,0.002780580,-0.007402460,-0.014473100,0.006245720,0.009310110,1749760932.135683060,-0.000256049,-0.010255720,-1.278900000,-1.260629081,-0.521554000,-0.033649900,-0.564285482,1.262470000,,,,,
1749760932.145674,-0.000619862,-0.010178700,-0.010005800,0.000451341,-0.007175980,-0.011918000,0.006914430,0.008999520,1749760932.145673990,-0.000278690,-0.010193748,-1.278910000,-1.260726005,-0.521647000,-0.033490300,-0.564177561,1.262330000,,,,,
1749760932.155722,-0.000624736,-0.010064000,-0.010288300,0.000462632,-0.006851560,-0.008864650,0.008866310,0.009005670,1749760932.155721903,-0.000290958,-0.010079173,-1.278920000,-1.260932147,-0.521732000,-0.033137500,-0.563818027,1.262190000,,,,,
1749760932.165695,-0.000634324,-0.009959310,-0.010548900,0.002590570,-0.006667920,-0.006990460,0.011059000,0.009319450,1749760932.165694952,-0.000308071,-0.009974734,-1.278930000,-1.261168809,-0.521818000,-0.032730300,-0.563390809,1.262050000,,,,,
1749760932.175773,-0.000536244,-0.009889820,-0.010874900,0.005871200,-0.006458180,-0.005065630,0.013734400,0.009821970,1749760932.175772905,-0.000217262,-0.009901964,-1.278920000,-1.261437090,-0.521907000,-0.032231000,-0.562849669,1.261900000,,,,,
1749760932.185683,-0.000450152,-0.009861720,-0.011162900,0.008110030,-0.006220530,-0.003081160,0.015939800,0.010205900,1749760932.185683012,-0.000136638,-0.009871043,-1.278910000,-1.261681562,-0.522002000,-0.031773300,-0.562366885,1.261750000,,,,,
1749760932.195740,-0.000481783,-0.009860220,-0.011469600,0.010943300,-0.005691780,0.000770394,0.016931500,0.010698700,1749760932.195739985,-0.000171297,-0.009870497,-1.278920000,-1.261859093,-0.522100000,-0.031469800,-0.562082205,1.261590000,,,,,
1749760932.205735,-0.000540232,-0.009811930,-0.011698500,0.013070200,-0.005133110,0.004562810,0.017579800,0.011117100,1749760932.205734968,-0.000233825,-0.009824009,-1.278930000,-1.262014283,-0.522192000,-0.031206300,-0.561841953,1.261450000,,,,,
1749760932.215791,-0.000695532,-0.009761550,-0.011943400,0.012611900,-0.004706160,0.007187520,0.016261700,0.011181200,1749760932.215790987,-0.000390467,-0.009778505,-1.278960000,-1.262032606,-0.522283000,-0.031222000,-0.561953658,1.261290000,,,,,
1749760932.225657,-0.000667188,-0.009754300,-0.012287100,0.012082100,-0.004629740,0.007218780,0.015108600,0.011230400,1749760932.225656986,-0.000362316,-0.009770375,-1.278960000,-1.262026856,-0.522379000,-0.031226900,-0.562055795,1.261120000,,,,,
1749760932.235691,-0.000646400,-0.009846290,-0.012570000,0.011741600,-0.004633120,0.006698650,0.014562300,0.011301700,1749760932.235691071,-0.000339373,-0.009861647,-1.278970000,-1.262073689,-0.522490000,-0.031155200,-0.562076564,1.260960000,,,,,
1749760932.245642,-0.000630269,-0.009871770,-0.012818200,0.010347300,-0.004563220,0.006718720,0.013103500,0.011216600,1749760932.245641947,-0.000321800,-0.009886634,-1.278970000,-1.262033237,-0.522592000,-0.031221500,-0.562262189,1.260800000,,,,,
