time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762472.401813,-0.439553000,-0.072257600,0.037440100,-0.005193370,-0.009873680,-0.008537860,0.004990660,-0.016433100,1749762472.401813030,0.445259015,-0.013130518,-0.754915000,0.901927798,-0.841637000,-2.949180000,0.681744633,1.499780000,,,,,
1749762472.411901,-0.439037000,-0.072246800,0.038043500,-0.005868130,-0.009985670,-0.008721040,0.007232190,-0.016583100,1749762472.411900997,0.444745616,-0.013207002,-0.759235000,0.906558090,-0.842358000,-2.948810000,0.681290844,1.500240000,,,,,
1749762472.412230,,,,,,,,,,,,,,,,,,1749762472.412230015,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.415392,,,,,,,,,,,,,,,,,,1749762472.415391922,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.421885,-0.438778000,-0.072308700,0.038731800,-0.004859930,-0.010039200,-0.008489280,0.008354170,-0.016495300,1749762472.421885014,0.444500117,-0.013203307,-0.763588000,0.911133959,-0.843089000,-2.948570000,0.680955655,1.500720000,,,,,
1749762472.431938,-0.434667000,-0.071722300,0.038988700,-0.003938400,-0.010083800,-0.008212150,0.009257820,-0.016410000,1749762472.431937933,0.440350238,-0.013082693,-0.767379000,0.915119900,-0.843727000,-2.948360000,0.680662433,1.501150000,,,,,
1749762472.441929,-0.434666000,-0.071834300,0.039554600,-0.005141300,-0.010322800,-0.009291430,0.011276500,-0.016624200,1749762472.441929102,0.440365672,-0.013144329,-0.771725000,0.919791311,-0.844461000,-2.947970000,0.680189533,1.501620000,,,,,
1749762472.443247,,,,,,,,,,,,,,,,,,1749762472.443247080,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.451632,-0.435123000,-0.071868000,0.040174400,-0.003051320,-0.010444300,-0.009488380,0.008200350,-0.016371900,1749762472.451632023,0.440824948,-0.013053721,-0.776138000,0.924036497,-0.845184000,-2.948300000,0.680354864,1.502110000,,,,,
1749762472.461971,-0.431668000,-0.071260900,0.040358700,-0.001203220,-0.010551900,-0.009575970,0.005447390,-0.016134000,1749762472.461971045,0.437321805,-0.012845897,-0.779987000,0.927717304,-0.845815000,-2.948620000,0.680531658,1.502530000,,,,,
1749762472.465410,,,,,,,,,,,,,,,,,,1749762472.465409994,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.471876,-0.432234000,-0.071505900,0.040827000,-0.002277060,-0.010367100,-0.007644800,0.005177170,-0.016302000,1749762472.471875906,0.437924157,-0.012718370,-0.784386000,0.932184906,-0.846563000,-2.948610000,0.680412824,1.503010000,,,,,
1749762472.474182,,,,,,,,,,,,,,,,,,1749762472.474181890,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.481891,-0.432966000,-0.071800800,0.041406600,-0.001707040,-0.010402600,-0.007362890,0.003948360,-0.016242000,1749762472.481890917,0.438700632,-0.012516688,-0.788815000,0.936595419,-0.847321000,-2.948730000,0.680419725,1.503500000,,,,,
1749762472.491897,-0.429770000,-0.071422000,0.041544900,-0.001195250,-0.010431100,-0.007052050,0.002842670,-0.016184700,1749762472.491897106,0.435492753,-0.012223631,-0.792680000,0.940434191,-0.847984000,-2.948850000,0.680442488,1.503930000,,,,,
1749762472.501973,-0.430674000,-0.071681700,0.041803800,0.000576904,-0.010496900,-0.007019930,0.003323840,-0.015939200,1749762472.501972914,0.436428665,-0.012181181,-0.797109000,0.944986450,-0.848736000,-2.948760000,0.680247135,1.504390000,,,,,
1749762472.505005,,,,,,,,,,,,,,,,,,1749762472.505004883,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.511897,-0.431368000,-0.071991700,0.042007300,-0.001152880,-0.010534800,-0.006797500,0.004713410,-0.016184700,1749762472.511897087,0.437166315,-0.012114845,-0.801517000,0.949621796,-0.849497000,-2.948520000,0.679921392,1.504830000,,,,,
1749762472.515170,,,,,,,,,,,,,,,,,,1749762472.515170097,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.521854,-0.428152000,-0.071624300,0.041812600,-0.002649910,-0.010565900,-0.006543490,0.005882470,-0.016413700,1749762472.521853924,0.433936956,-0.011953814,-0.805364000,0.953674838,-0.850164000,-2.948300000,0.679628062,1.505220000,,,,,
1749762472.531844,-0.429653000,-0.072068900,0.042208300,-0.001880710,-0.010318000,-0.004387020,0.003982490,-0.016328500,1749762472.531843901,0.435497993,-0.011710013,-0.809863000,0.958090557,-0.850945000,-2.948520000,0.679741096,1.505700000,,,,,
1749762472.535753,,,,,,,,,,,,,,,,,,1749762472.535753012,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.541853,-0.430648000,-0.072506800,0.042408000,0.000275845,-0.010133000,-0.002811430,0.005691860,-0.016034000,1749762472.541852951,0.436555183,-0.011597767,-0.814304000,0.962796531,-0.851729000,-2.948230000,0.679379227,1.506150000,,,,,
1749762472.551846,-0.427702000,-0.072246200,0.042206400,0.002152500,-0.009958010,-0.001413650,0.007130910,-0.015758600,1749762472.551846027,0.433611059,-0.011400147,-0.818183000,0.966911841,-0.852416000,-2.947970000,0.679056662,1.506550000,,,,,
1749762472.561836,-0.429194000,-0.072809500,0.042576000,0.004416930,-0.009851250,-0.000581489,0.007195400,-0.015408100,1749762472.561836004,0.435182675,-0.011169271,-0.822676000,0.971530093,-0.853221000,-2.947890000,0.678904378,1.507020000,,,,,
1749762472.565928,,,,,,,,,,,,,,,,,,1749762472.565927982,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.567249,,,,,,,,,,,,,,,,,,1749762472.567249060,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.571848,-0.430393000,-0.073340700,0.042738100,0.006823730,-0.009557370,0.001481390,0.005926640,-0.015014200,1749762472.571847916,0.436462698,-0.010830794,-0.827143000,0.975993832,-0.854026000,-2.948000000,0.678941817,1.507470000,,,,,
1749762472.581835,-0.431256000,-0.073701900,0.042741800,0.006815480,-0.009439110,0.002193380,0.005307450,-0.014947200,1749762472.581835032,0.437379385,-0.010629249,-0.831572000,0.980470944,-0.854812000,-2.948030000,0.678890473,1.507900000,,,,,
1749762472.591958,-0.432173000,-0.074230600,0.042787600,0.005774540,-0.009180610,0.003821720,0.004281790,-0.015030300,1749762472.591958046,0.438381986,-0.010242975,-0.836018000,0.984922606,-0.855626000,-2.948130000,0.678932551,1.508330000,,,,,
1749762472.598092,,,,,,,,,,,,,,,,,,1749762472.598092079,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.601666,-0.433020000,-0.074696500,0.042924400,0.005735060,-0.008673850,0.007046790,0.001764690,-0.014978300,1749762472.601665974,0.439305918,-0.009808032,-0.840463000,0.989223121,-0.856436000,-2.948450000,0.679189439,1.508780000,,,,,
1749762472.611839,-0.433771000,-0.075096200,0.042898200,0.005703010,-0.008533870,0.007525210,0.000526408,-0.014925600,1749762472.611839056,0.440121198,-0.009489495,-0.844902000,0.993625423,-0.857241000,-2.948610000,0.679286420,1.509210000,,,,,
1749762472.615235,,,,,,,,,,,,,,,,,,1749762472.615235090,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.621860,-0.434357000,-0.075514600,0.042681600,0.007499680,-0.008320680,0.008474700,-0.000109621,-0.014607500,1749762472.621860027,0.440777389,-0.009151579,-0.849325000,0.998060721,-0.858052000,-2.948700000,0.679323919,1.509600000,,,,,
1749762472.628210,,,,,,,,,,,,,,,,,,1749762472.628210068,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.631846,-0.434727000,-0.075949200,0.042548100,0.008096660,-0.007870690,0.010988700,-0.000414172,-0.014445800,1749762472.631845951,0.441224191,-0.008778319,-0.853722000,1.002506003,-0.858871000,-2.948740000,0.679324931,1.510010000,,,,,
1749762472.642052,-0.435188000,-0.076264600,0.042466900,0.009727480,-0.007602360,0.012079300,-0.001089250,-0.014127900,1749762472.642051935,0.441738033,-0.008508529,-0.858136000,1.006917734,-0.859676000,-2.948850000,0.679379788,1.510430000,,,,,
1749762472.651820,-0.435437000,-0.076602400,0.042245300,0.011253200,-0.007493220,0.011999100,-0.001858930,-0.013809000,1749762472.651819944,0.442048112,-0.008171635,-0.862524000,1.011298492,-0.860488000,-2.948970000,0.679457585,1.510820000,,,,,
1749762472.659556,,,,,,,,,,,,,,,,,,1749762472.659555912,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.661849,-0.435528000,-0.076915200,0.042031500,0.013632300,-0.007189040,0.013266900,-0.002188020,-0.013350800,1749762472.661849022,0.442197781,-0.007855509,-0.866892000,1.015700194,-0.861299000,-2.949030000,0.679478347,1.511210000,,,,,
1749762472.665722,,,,,,,,,,,,,,,,,,1749762472.665721893,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.672059,-0.435683000,-0.077141700,0.041870300,0.014120900,-0.006795410,0.015063100,-0.001560670,-0.013143500,1749762472.672059059,0.442392802,-0.007689402,-0.871270000,1.020191522,-0.862101000,-2.948970000,0.679366474,1.511610000,,,,,
1749762472.681899,-0.435916000,-0.077322000,0.041629000,0.014631800,-0.006611260,0.015293800,-0.001495920,-0.012928000,1749762472.681899071,0.442656009,-0.007557041,-0.875660000,1.024653095,-0.862899000,-2.948970000,0.679309322,1.511990000,,,,,
1749762472.689794,,,,,,,,,,,,,,,,,,1749762472.689794064,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.691866,-0.436030000,-0.077565700,0.041296400,0.016282900,-0.006326300,0.016202600,-0.001991180,-0.012541800,1749762472.691865921,0.442815211,-0.007299818,-0.880036000,1.029041704,-0.863707000,-2.949060000,0.679357281,1.512360000,,,,,
1749762472.701843,-0.436251000,-0.077643200,0.041045200,0.018559600,-0.005960420,0.017605800,-0.003204390,-0.012048200,1749762472.701843023,0.443048330,-0.007181858,-0.884428000,1.033374057,-0.864494000,-2.949250000,0.679485704,1.512730000,,,,,
1749762472.711915,-0.436359000,-0.077593900,0.040787600,0.016752500,-0.005711230,0.018109200,-0.003327130,-0.012125200,1749762472.711915016,0.443145276,-0.007228737,-0.888807000,1.037785525,-0.865264000,-2.949300000,0.679456310,1.513110000,,,,,
1749762472.715984,,,,,,,,,,,,,,,,,,1749762472.715984106,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.720618,,,,,,,,,,,,,,,,,,1749762472.720618010,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.722010,-0.436374000,-0.077860900,0.040436300,0.016645400,-0.005666430,0.017171000,-0.002952330,-0.011973200,1749762472.722009897,0.443210886,-0.006978389,-0.893172000,1.042239224,-0.866078000,-2.949280000,0.679400268,1.513460000,,,,,
1749762472.731835,-0.436142000,-0.078043200,0.039970700,0.016560000,-0.005597690,0.016462300,-0.004598590,-0.011819200,1749762472.731834888,0.443019814,-0.006635492,-0.897502000,1.046459793,-0.866883000,-2.949550000,0.679645406,1.513800000,,,,,
1749762472.741812,-0.436146000,-0.078179500,0.039738800,0.019201300,-0.005768200,0.014155500,-0.004489460,-0.011269900,1749762472.741811991,0.443049950,-0.006489170,-0.901864000,1.050874098,-0.867684000,-2.949580000,0.679630657,1.514170000,,,,,
1749762472.751647,,,,,,,,,,,,,,,,,,1749762472.751646996,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.752062,-0.432288000,-0.077605900,0.039184900,0.021332700,-0.005936880,0.012020100,-0.004354610,-0.010768200,1749762472.752062082,0.439153578,-0.006302813,-0.905665000,1.054718058,-0.868382000,-2.949610000,0.679622107,1.514480000,,,,,
1749762472.761915,-0.432669000,-0.077841900,0.038773000,0.022025300,-0.006082530,0.010190200,-0.004269000,-0.010454200,1749762472.761914968,0.439572793,-0.006130658,-0.910044000,1.059150962,-0.869193000,-2.949640000,0.679614445,1.514820000,,,,,
1749762472.765875,,,,,,,,,,,,,,,,,,1749762472.765875101,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.771901,-0.432661000,-0.077949300,0.038388300,0.021321500,-0.006474750,0.006789060,-0.003459140,-0.010336200,1749762472.771900892,0.439584946,-0.006058871,-0.914369000,1.063602365,-0.869987000,-2.949560000,0.679483670,1.515150000,,,,,
1749762472.781818,-0.432768000,-0.077971900,0.038061400,0.021087300,-0.006491710,0.006205050,-0.005241210,-0.010157000,1749762472.781817913,0.439696089,-0.005925200,-0.918711000,1.067809925,-0.870769000,-2.949860000,0.679742978,1.515480000,,,,,
1749762472.782118,,,,,,,,,,,,,,,,,,1749762472.782118082,0.250000000,0.000000000,0.000000000,0.000000000
1749762472.791929,-0.433535000,-0.078141200,0.037763500,0.020164200,-0.006585210,0.005134370,-0.007401960,-0.010080300,1749762472.791929007,0.440483394,-0.005746588,-0.923150000,1.072076227,-0.871574000,-2.950220000,0.680073322,1.515820000,,,,,
1749762472.793156,,,,,,,,,,,,,,,,,,1749762472.793155909,0.000000000,0.000000000,0.000000000,0.000000000
1749762472.801845,-0.433962000,-0.078247300,0.037371000,0.018928300,-0.006859610,0.002892200,-0.008070110,-0.010058200,1749762472.801845074,0.440923746,-0.005648686,-0.927548000,1.076429723,-0.872370000,-2.950390000,0.680201264,1.516140000,,,,,
1749762472.811881,-0.433772000,-0.078374400,0.036905900,0.018184600,-0.007108650,0.000978929,-0.007339810,-0.009976950,1749762472.811881065,0.440761253,-0.005496610,-0.931860000,1.080828968,-0.873171000,-2.950370000,0.680146599,1.516450000,,,,,
1749762472.821943,-0.433744000,-0.078565700,0.036716600,0.018645100,-0.007453740,-0.001463790,-0.007420270,-0.009728200,1749762472.821943045,0.440770544,-0.005268214,-0.936193000,1.085182904,-0.873983000,-2.950450000,0.680207088,1.516790000,,,,,
1749762472.831864,-0.434035000,-0.078760500,0.036508300,0.016181700,-0.007325680,-0.000481553,-0.009049120,-0.009899640,1749762472.831864119,0.441094873,-0.004991096,-0.940573000,1.089420067,-0.874797000,-2.950770000,0.680522796,1.517130000,,,,,
1749762472.841588,-0.433816000,-0.078829300,0.036175900,0.013660000,-0.007078350,0.001254030,-0.009579710,-0.010104200,1749762472.841588020,0.440893672,-0.004811465,-0.944882000,1.093693314,-0.875595000,-2.950930000,0.680664038,1.517440000,,,,,
1749762472.851691,-0.433633000,-0.078918900,0.035817700,0.012057600,-0.007282610,-0.000238279,-0.010222700,-0.010200400,1749762472.851691008,0.440731851,-0.004605069,-0.949193000,1.097948651,-0.876396000,-2.951120000,0.680842169,1.517750000,,,,,
1749762472.861860,-0.433928000,-0.079198400,0.035776400,0.012642500,-0.007338530,-0.000606741,-0.011969000,-0.009994830,1749762472.861860037,0.441075983,-0.004227687,-0.953572000,1.102160425,-0.877226000,-2.951480000,0.681224935,1.518110000,,,,,
1749762472.871601,-0.434284000,-0.079418400,0.035712200,0.012640500,-0.007242880,0.000093343,-0.012073400,-0.009868700,1749762472.871601105,0.441467668,-0.004021533,-0.957963000,1.106539457,-0.878050000,-2.951610000,0.681348180,1.518450000,,,,,
1749762472.882209,-0.434040000,-0.079445300,0.035345700,0.009576270,-0.007144250,0.000765808,-0.009569890,-0.010187500,1749762472.882209063,0.441232178,-0.004054936,-0.962271000,1.111084126,-0.878848000,-2.951370000,0.681051650,1.518760000,,,,,
1749762472.891973,-0.433400000,-0.079446200,0.034947500,0.006748800,-0.007237180,0.000073469,-0.007329060,-0.010502500,1749762472.891973019,0.440602976,-0.004034381,-0.966518000,1.115561253,-0.879642000,-2.951140000,0.680771755,1.519050000,,,,,
1749762472.901984,-0.433233000,-0.079595600,0.034924900,0.008765000,-0.007387330,-0.000965108,-0.007386380,-0.010142100,1749762472.901983976,0.440467585,-0.003820831,-0.970828000,1.119893330,-0.880458000,-2.951220000,0.680846697,1.519400000,,,,,
1749762472.911977,-0.433146000,-0.079634400,0.034870300,0.009713430,-0.007578830,-0.002216810,-0.008778830,-0.009916640,1749762472.911977053,0.440390536,-0.003642961,-0.975148000,1.124096370,-0.881260000,-2.951500000,0.681131530,1.519740000,,,,,
1749762472.921629,-0.429234000,-0.078963000,0.034513900,0.010453800,-0.007756600,-0.003287840,-0.009914390,-0.009711940,1749762472.921628952,0.436423020,-0.003453989,-0.978911000,1.127753350,-0.881959000,-2.951750000,0.681388880,1.520040000,,,,,
1749762472.931957,-0.429037000,-0.078831600,0.034352900,0.009892610,-0.009100020,-0.012308500,-0.008296260,-0.009688940,1749762472.931957006,0.436204263,-0.003606922,-0.983175000,1.132181421,-0.882729000,-2.951610000,0.681181912,1.520360000,,,,,
1749762472.941881,-0.429538000,-0.078762000,0.034547200,0.011563800,-0.010402700,-0.020427900,-0.007002980,-0.009347210,1749762472.941880941,0.436682726,-0.003813548,-0.987538000,1.136681135,-0.883508000,-2.951510000,0.681009314,1.520730000,,,,,
1749762472.946142,,,,,,,,,,,,,,,,,,1749762472.946141958,-0.250000000,0.000000000,0.000000000,0.000000000
1749762472.952019,-0.426170000,-0.078003800,0.034410600,0.012917600,-0.011608500,-0.027321700,-0.005814070,-0.009034890,1749762472.952018976,0.433231739,-0.003965065,-0.991344000,1.140614586,-0.884185000,-2.951410000,0.680840956,1.521060000,,,,,
1749762472.961905,-0.426538000,-0.078068000,0.034549000,0.012441000,-0.013269400,-0.036873500,-0.003209490,-0.008974970,1749762472.961905003,0.433603947,-0.004110342,-0.995659000,1.145218734,-0.884974000,-2.951090000,0.680433595,1.521420000,,,,,
1749762472.971690,-0.426809000,-0.078112000,0.034600600,0.012420800,-0.015374200,-0.048823000,-0.003068370,-0.008853490,1749762472.971689939,0.433878417,-0.004114114,-0.999964000,1.149588069,-0.885761000,-2.951100000,0.680402691,1.521770000,,,,,
1749762472.981919,-0.427249000,-0.078201600,0.034820100,0.012168500,-0.017951200,-0.063199800,-0.002390130,-0.008765930,1749762472.981919050,0.434327135,-0.004139848,-1.004300000,1.154043785,-0.886556000,-2.951030000,0.680281539,1.522150000,,,,,
1749762472.991852,-0.427473000,-0.078213600,0.035080300,0.011826100,-0.020137600,-0.073899200,0.000343118,-0.008694000,1749762472.991852045,0.434547780,-0.004331276,-1.008600000,1.158665863,-0.887339000,-2.950660000,0.679807236,1.522540000,,,,,
1749762472.998359,,,,,,,,,,,,,,,,,,1749762472.998358965,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.001855,-0.427442000,-0.078188700,0.035108900,0.012521500,-0.022509100,-0.085136000,0.000693905,-0.008474690,1749762473.001854897,0.434512356,-0.004375912,-1.012870000,1.163046885,-0.888118000,-2.950600000,0.679691961,1.522890000,,,,,
1749762473.011894,-0.427083000,-0.078120500,0.035318200,0.013530500,-0.025171600,-0.097602400,0.000784636,-0.008202900,1749762473.011893988,0.434146850,-0.004383404,-1.017090000,1.167350294,-0.888890000,-2.950580000,0.679625478,1.523270000,,,,,
1749762473.021849,-0.426955000,-0.078160500,0.035657300,0.012473500,-0.027975700,-0.110186000,0.001035520,-0.008221160,1749762473.021848917,0.434028599,-0.004337192,-1.021350000,1.171709413,-0.889677000,-2.950540000,0.679542522,1.523680000,,,,,
1749762473.031827,-0.426562000,-0.077988500,0.035825700,0.011573200,-0.030419400,-0.119422000,0.000432047,-0.008227220,1749762473.031826973,0.433610441,-0.004396745,-1.025560000,1.175932007,-0.890433000,-2.950620000,0.679579396,1.524060000,,,,,
1749762473.041835,-0.425631000,-0.077831600,0.035964200,0.011458500,-0.032929500,-0.128479000,-0.000008462,-0.008128150,1749762473.041835070,0.432666846,-0.004348116,-1.029690000,1.180090029,-0.891191000,-2.950680000,0.679610491,1.524440000,,,,,
1749762473.050565,,,,,,,,,,,,,,,,,,1749762473.050565004,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.051952,-0.424685000,-0.077545900,0.035967400,0.013825900,-0.035494500,-0.137291000,-0.002008130,-0.007669620,1749762473.051951885,0.431685093,-0.004323929,-1.033810000,1.184077714,-0.891927000,-2.950970000,0.679894739,1.524800000,,,,,
1749762473.061859,-0.423753000,-0.077165200,0.036334700,0.013623300,-0.038036100,-0.145335000,-0.001371920,-0.007560800,1749762473.061858892,0.430697480,-0.004555602,-1.037920000,1.188304258,-0.892648000,-2.950890000,0.679728894,1.525210000,,,,,
1749762473.071844,-0.422637000,-0.076825600,0.036549300,0.011646900,-0.040447700,-0.151931000,-0.002162420,-0.007711700,1749762473.071844101,0.429537946,-0.004621669,-1.041990000,1.192348962,-0.893370000,-2.951020000,0.679821352,1.525600000,,,,,
1749762473.082086,-0.421498000,-0.076407000,0.036710000,0.011786700,-0.042606400,-0.156332000,-0.001974390,-0.007574920,1749762473.082086086,0.428340274,-0.004816940,-1.046050000,1.196469380,-0.894077000,-2.951020000,0.679746502,1.525990000,,,,,
1749762473.091899,-0.420179000,-0.075937700,0.036957200,0.011418900,-0.045056000,-0.162432000,-0.001437350,-0.007510500,1749762473.091898918,0.426955956,-0.005053515,-1.050080000,1.200599035,-0.894773000,-2.950960000,0.679594500,1.526400000,,,,,
1749762473.101903,-0.418747000,-0.075600800,0.037289400,0.010869200,-0.047785600,-0.170040000,-0.000659256,-0.007476160,1749762473.101902962,0.425485548,-0.005155525,-1.054070000,1.204719423,-0.895484000,-2.950860000,0.679416125,1.526810000,,,,,
1749762473.102770,,,,,,,,,,,,,,,,,,1749762473.102770090,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.111923,-0.416999000,-0.075104000,0.037460700,0.010143000,-0.050375200,-0.176161000,0.001295110,-0.007472980,1749762473.111922979,0.423673560,-0.005430562,-1.058010000,1.208907623,-0.896167000,-2.950580000,0.679001334,1.527210000,,,,,
1749762473.121912,-0.411782000,-0.074006100,0.037278200,0.009420320,-0.052685100,-0.179935000,0.002986570,-0.007476540,1749762473.121912003,0.418341556,-0.005626798,-1.061420000,1.212544479,-0.896759000,-2.950320000,0.678619928,1.527560000,,,,,
1749762473.131883,-0.410073000,-0.073587400,0.037489400,0.008948240,-0.055315600,-0.185656000,0.003497680,-0.007450920,1749762473.131882906,0.416583551,-0.005754625,-1.065290000,1.216540835,-0.897438000,-2.950220000,0.678429175,1.527960000,,,,,
1749762473.141935,-0.407948000,-0.073051800,0.037654600,0.011435600,-0.058207900,-0.192785000,0.005779880,-0.007000070,1749762473.141935110,0.414393268,-0.006029584,-1.069080000,1.220637708,-0.898096000,-2.949850000,0.677902690,1.528360000,,,,,
1749762473.151967,-0.402484000,-0.071938200,0.037465200,0.013501600,-0.060790300,-0.197290000,0.007717280,-0.006585550,1749762473.151967049,0.408815093,-0.006220500,-1.072360000,1.224196426,-0.898665000,-2.949510000,0.677420005,1.528710000,,,,,
1749762473.154967,,,,,,,,,,,,,,,,,,1749762473.154967070,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.161866,-0.400691000,-0.071524000,0.037608400,0.011397600,-0.063636300,-0.203300000,0.008041200,-0.006756210,1749762473.161865950,0.406975239,-0.006333629,-1.076130000,1.228104169,-0.899324000,-2.949390000,0.677199811,1.529110000,,,,,
1749762473.171916,-0.398192000,-0.071064600,0.037587900,0.010416700,-0.066387900,-0.208246000,0.008650980,-0.006784740,1749762473.171916008,0.404433423,-0.006375960,-1.079770000,1.231916211,-0.899973000,-2.949220000,0.676932126,1.529480000,,,,,
1749762473.181894,-0.395353000,-0.070451800,0.037612200,0.010203000,-0.069146200,-0.212898000,0.008930290,-0.006711620,1749762473.181894064,0.401528793,-0.006486871,-1.083340000,1.235627065,-0.900594000,-2.949090000,0.676698503,1.529860000,,,,,
1749762473.191928,-0.392837000,-0.069843400,0.037963600,0.008315550,-0.072055600,-0.218270000,0.007541630,-0.006883810,1749762473.191927910,0.398943660,-0.006554809,-1.086930000,1.239187401,-0.901210000,-2.949210000,0.676765008,1.530290000,,,,,
1749762473.201954,-0.390190000,-0.069118900,0.038145900,0.005308440,-0.074809500,-0.222202000,0.006090370,-0.007237530,1749762473.201953888,0.396207845,-0.006708335,-1.090470000,1.242687687,-0.901804000,-2.949340000,0.676832763,1.530690000,,,,,
1749762473.206181,,,,,,,,,,,,,,,,,,1749762473.206181049,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.211855,-0.386888000,-0.068501700,0.038222000,0.003351630,-0.077838100,-0.227753000,0.006488990,-0.007468740,1749762473.211854935,0.392847947,-0.006730391,-1.093900000,1.246250530,-0.902405000,-2.949220000,0.676617773,1.531080000,,,,,
1749762473.221851,-0.382898000,-0.067717300,0.038068900,0.001482760,-0.080728600,-0.231972000,0.007397110,-0.007706730,1749762473.221851110,0.388780294,-0.006811348,-1.097190000,1.249717531,-0.902976000,-2.949030000,0.676311796,1.531440000,,,,,
1749762473.231845,-0.378765000,-0.066757000,0.038168100,0.001157750,-0.083626900,-0.235955000,0.008851010,-0.007739120,1749762473.231844902,0.384537871,-0.007074463,-1.100410000,1.253177027,-0.903514000,-2.948740000,0.675860233,1.531840000,,,,,
1749762473.241857,-0.375077000,-0.065780500,0.038569100,-0.001247990,-0.086621600,-0.240327000,0.007145420,-0.008077060,1749762473.241857052,0.380732253,-0.007265103,-1.103670000,1.256369268,-0.904040000,-2.948900000,0.675952699,1.532280000,,,,,
1749762473.251877,-0.371048000,-0.064868900,0.038744200,-0.003853850,-0.089174500,-0.241356000,0.005017890,-0.008468120,1749762473.251877069,0.376605010,-0.007297883,-1.106830000,1.259409079,-0.904565000,-2.949140000,0.676165113,1.532690000,,,,,
1749762473.258372,,,,,,,,,,,,,,,,,,1749762473.258372068,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.261829,-0.366576000,-0.064009900,0.038760500,-0.004211610,-0.091350400,-0.239721000,0.005204900,-0.008558640,1749762473.261828899,0.372050689,-0.007315443,-1.109890000,1.262566893,-0.905089000,-2.949060000,0.675993159,1.533080000,,,,,
1749762473.271694,-0.361863000,-0.063010800,0.038779300,-0.005384350,-0.093869300,-0.240558000,0.005212830,-0.008771130,1749762473.271693945,0.367233229,-0.007412634,-1.112870000,1.265620341,-0.905584000,-2.949010000,0.675845523,1.533470000,,,,,
1749762473.281989,-0.356679000,-0.061863700,0.038840800,-0.005562740,-0.096676300,-0.243321000,0.005777200,-0.008850890,1749762473.281989098,0.361924456,-0.007597008,-1.115740000,1.268620492,-0.906047000,-2.948870000,0.675573062,1.533870000,,,,,
1749762473.291940,-0.349002000,-0.060316400,0.038550500,-0.005668920,-0.099146200,-0.243574000,0.006217810,-0.008921940,1749762473.291939974,0.354092308,-0.007687763,-1.118190000,1.271181647,-0.906441000,-2.948750000,0.675337977,1.534210000,,,,,
1749762473.301877,-0.343826000,-0.059200800,0.038679400,-0.005365540,-0.100886000,-0.238786000,0.006214170,-0.008934560,1749762473.301877022,0.348797981,-0.007811633,-1.120930000,1.273995886,-0.906882000,-2.948690000,0.675169244,1.534620000,,,,,
1749762473.310528,,,,,,,,,,,,,,,,,,1749762473.310528040,-0.250000000,0.000000000,0.000000000,0.000000000
1749762473.311595,-0.338659000,-0.058050600,0.038597400,-0.004492770,-0.102292000,-0.232028000,0.005894700,-0.008861410,1749762473.311594963,0.343506157,-0.007956812,-1.123620000,1.276730969,-0.907307000,-2.948670000,0.675045131,1.534990000,,,,,
1749762473.321840,-0.331158000,-0.056534300,0.038184100,-0.003692500,-0.103459000,-0.224085000,0.005564130,-0.008790080,1749762473.321840048,0.335853517,-0.008010187,-1.125910000,1.279054257,-0.907667000,-2.948660000,0.674946604,1.535320000,,,,,
1749762473.331838,-0.325503000,-0.055261100,0.038101500,-0.002297660,-0.105043000,-0.219563000,0.004916870,-0.008624360,1749762473.331837893,0.330059645,-0.008162284,-1.128400000,1.281544115,-0.908048000,-2.948700000,0.674894370,1.535690000,,,,,
