time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749760813.444225,0.250928000,-0.005810220,0.007404070,0.005758480,-0.022952900,-0.060780200,-0.002497060,0.001755460,1749760813.444225073,0.250960203,-0.004194814,0.416306000,0.420415609,-0.639751000,-0.006437290,-0.637057881,1.212460000,,,,,
1749760813.450357,,,,,,,,,,,,,,,,,,1749760813.450356960,-0.083493500,0.000000000,0.000000000,0.000000000
1749760813.454472,0.248883000,-0.005757850,0.007204940,0.005523130,-0.023025400,-0.057096100,-0.001522300,0.001778860,1749760813.454472065,0.248914422,-0.004184646,0.418519000,0.422554571,-0.639802000,-0.006320640,-0.637143930,1.212510000,,,,,
1749760813.464451,0.246672000,-0.005862750,0.006986410,0.003343870,-0.022860800,-0.052032700,-0.001103920,0.001517480,1749760813.464451075,0.246703932,-0.004314758,0.420686000,0.424692958,-0.639875000,-0.006275080,-0.637222581,1.212550000,,,,,
1749760813.470359,,,,,,,,,,,,,,,,,,1749760813.470359087,-0.092268200,0.000000000,0.000000000,0.000000000
1749760813.474447,0.244683000,-0.005961830,0.006903250,-0.002071620,-0.022383600,-0.045166600,0.000303975,0.000764147,1749760813.474447012,0.244714732,-0.004473670,0.422864000,0.426748051,-0.639948000,-0.006081580,-0.637364500,1.212600000,,,,,
1749760813.484324,0.242740000,-0.006160950,0.006905940,-0.005756560,-0.021971800,-0.039223300,0.001448250,0.000208076,1749760813.484323978,0.242772183,-0.004725699,0.425028000,0.428804634,-0.640036000,-0.005912300,-0.637511935,1.212670000,,,,,
1749760813.490350,,,,,,,,,,,,,,,,,,1749760813.490350008,-0.100888000,0.000000000,0.000000000,0.000000000
1749760813.494310,0.240541000,-0.006361920,0.006837310,-0.007258620,-0.021720800,-0.034796200,0.003093960,-0.000067713,1749760813.494309902,0.240573149,-0.005000671,0.427136000,0.430751441,-0.640127000,-0.005658720,-0.637699721,1.212730000,,,,,
1749760813.504493,0.238291000,-0.006587370,0.006638100,-0.008380560,-0.021737700,-0.032517200,0.005299820,-0.000303297,1749760813.504492998,0.238322605,-0.005322599,0.429215000,0.432606801,-0.640223000,-0.005307310,-0.637936017,1.212770000,,,,,
1749760813.510359,,,,,,,,,,,,,,,,,,1749760813.510359049,-0.109339000,0.000000000,0.000000000,0.000000000
1749760813.514527,0.236009000,-0.006856640,0.006446910,-0.008856490,-0.021843700,-0.031008800,0.005111620,-0.000456246,1749760813.514527082,0.236041922,-0.005610031,0.431266000,0.434641964,-0.640328000,-0.005281660,-0.638041279,1.212810000,,,,,
1749760813.524551,0.233547000,-0.006998730,0.006427390,-0.007540630,-0.021783400,-0.028459400,0.003232680,-0.000353641,1749760813.524550915,0.233581981,-0.005713300,0.433269000,0.436786974,-0.640418000,-0.005503520,-0.638023809,1.212870000,,,,,
1749760813.530361,,,,,,,,,,,,,,,,,,1749760813.530360937,-0.117609000,0.000000000,0.000000000,0.000000000
1749760813.534219,0.231105000,-0.007153400,0.006532820,-0.008440680,-0.021826600,-0.026797300,-0.000238695,-0.000559808,1749760813.534219027,0.231143619,-0.005772308,0.435249000,0.439068587,-0.640510000,-0.005975520,-0.637897741,1.212950000,,,,,
1749760813.544310,0.228776000,-0.007255810,0.006646120,-0.010635700,-0.021677400,-0.023925900,-0.001718150,-0.000963105,1749760813.544310093,0.228816547,-0.005838907,0.437222000,0.441180705,-0.640597000,-0.006192840,-0.637877088,1.213030000,,,,,
1749760813.550352,,,,,,,,,,,,,,,,,,1749760813.550352097,-0.125684000,0.000000000,0.000000000,0.000000000
1749760813.554291,0.226537000,-0.007518210,0.006803790,-0.012900200,-0.021348000,-0.020012200,0.000526422,-0.001398460,1749760813.554291010,0.226577315,-0.006185160,0.439185000,0.442947251,-0.640707000,-0.005883930,-0.638111790,1.213120000,,,,,
1749760813.564293,0.224164000,-0.007673620,0.006904370,-0.013981500,-0.021102100,-0.016942000,0.003548690,-0.001684550,1749760813.564292908,0.224202425,-0.006454154,0.441105000,0.444584167,-0.640805000,-0.005439580,-0.638396106,1.213210000,,,,,
1749760813.570349,,,,,,,,,,,,,,,,,,1749760813.570348978,-0.133554000,0.000000000,0.000000000,0.000000000
1749760813.574402,0.221985000,-0.007682750,0.007150230,-0.013120200,-0.021295600,-0.017107400,0.005297290,-0.001699240,1749760813.574402094,0.222021623,-0.006539417,0.443030000,0.446324696,-0.640883000,-0.005150060,-0.638592880,1.213310000,,,,,
1749760813.584242,0.219535000,-0.007705130,0.007377360,-0.014090200,-0.021572200,-0.017834100,0.004831870,-0.001971370,1749760813.584242105,0.219571867,-0.006571200,0.444894000,0.448198433,-0.640963000,-0.005164700,-0.638656718,1.213410000,,,,,
1749760813.590354,,,,,,,,,,,,,,,,,,1749760813.590353966,-0.141206000,0.000000000,0.000000000,0.000000000
1749760813.594356,0.216984000,-0.007825770,0.007634510,-0.015185000,-0.021948000,-0.019193500,0.001899550,-0.002271320,1749760813.594356060,0.217024041,-0.006623044,0.446719000,0.450265120,-0.641058000,-0.005542400,-0.638572271,1.213530000,,,,,
1749760813.604518,0.214384000,-0.008031660,0.007959660,-0.016100500,-0.022257700,-0.020004000,-0.001841260,-0.002556170,1749760813.604517937,0.214428781,-0.006730880,0.448511000,0.452392593,-0.641166000,-0.006066870,-0.638433159,1.213650000,,,,,
1749760813.610373,,,,,,,,,,,,,,,,,,1749760813.610373020,-0.148629000,0.000000000,0.000000000,0.000000000
1749760813.614478,0.211634000,-0.008225070,0.008230230,-0.015193500,-0.022543400,-0.020593600,-0.004230560,-0.002585410,1749760813.614478111,0.211682528,-0.006863593,0.450255000,0.454370594,-0.641274000,-0.006432410,-0.638364529,1.213770000,,,,,
1749760813.624673,0.209045000,-0.008369540,0.008596430,-0.012034800,-0.023070200,-0.022801700,-0.005417260,-0.002278450,1749760813.624672890,0.209096015,-0.006979818,0.451996000,0.456249300,-0.641378000,-0.006647120,-0.638359381,1.213900000,,,,,
1749760813.630362,,,,,,,,,,,,,,,,,,1749760813.630362034,-0.155815000,0.000000000,0.000000000,0.000000000
1749760813.634455,0.206695000,-0.008469330,0.009018650,-0.010710800,-0.023843400,-0.026554700,-0.004203960,-0.002206440,1749760813.634454966,0.206745862,-0.007120470,0.453745000,0.457920955,-0.641476000,-0.006525020,-0.638501670,1.214050000,,,,,
1749760813.644439,0.204173000,-0.008437740,0.009330220,-0.009847610,-0.024595700,-0.029904600,-0.003769090,-0.002188140,1749760813.644438982,0.204223559,-0.007109654,0.455445000,0.459607941,-0.641556000,-0.006503880,-0.638580292,1.214190000,,,,,
1749760813.650356,,,,,,,,,,,,,,,,,,1749760813.650356054,-0.162753000,0.000000000,0.000000000,0.000000000
1749760813.654479,0.201571000,-0.008319440,0.009704240,-0.010775900,-0.025207800,-0.032059600,-0.001722580,-0.002421480,1749760813.654479027,0.201619019,-0.007060626,0.457109000,0.461106517,-0.641623000,-0.006244250,-0.638756207,1.214330000,,,,,
1749760813.664490,0.198991000,-0.008285790,0.010152800,-0.013004300,-0.025510900,-0.031939200,-0.002389500,-0.002852980,1749760813.664489985,0.199039661,-0.007020373,0.458750000,0.462820872,-0.641701000,-0.006358370,-0.638771146,1.214500000,,,,,
1749760813.670361,,,,,,,,,,,,,,,,,,1749760813.670361042,-0.169435000,0.000000000,0.000000000,0.000000000
1749760813.674612,0.196468000,-0.008363820,0.010634300,-0.015189800,-0.025824400,-0.031898600,-0.003899880,-0.003300540,1749760813.674612045,0.196518934,-0.007066626,0.460373000,0.464599875,-0.641796000,-0.006601690,-0.638742797,1.214670000,,,,,
1749760813.684447,0.193832000,-0.008531990,0.011109300,-0.014377700,-0.026394500,-0.033627100,-0.005511480,-0.003334460,1749760813.684447050,0.193886075,-0.007199237,0.461955000,0.466357029,-0.641904000,-0.006874830,-0.638712994,1.214840000,,,,,
1749760813.690364,,,,,,,,,,,,,,,,,,1749760813.690363884,-0.175853000,0.000000000,0.000000000,0.000000000
1749760813.694475,0.190993000,-0.008665450,0.011631100,-0.012320100,-0.027141500,-0.036454300,-0.005306800,-0.003179300,1749760813.694474936,0.191048246,-0.007347362,0.463481000,0.467899921,-0.642008000,-0.006900210,-0.638794625,1.215030000,,,,,
1749760813.704626,0.188027000,-0.008546980,0.011881400,-0.009276040,-0.028142900,-0.040837700,-0.003145540,-0.002860260,1749760813.704626083,0.188079601,-0.007298437,0.464960000,0.469212657,-0.642078000,-0.006639280,-0.638976872,1.215180000,,,,,
1749760813.710361,,,,,,,,,,,,,,,,,,1749760813.710361004,-0.182001000,0.000000000,0.000000000,0.000000000
1749760813.714571,0.185177000,-0.008355180,0.012008300,-0.007773340,-0.029438900,-0.046947400,-0.002602530,-0.002734700,1749760813.714570999,0.185228053,-0.007134348,0.466426000,0.470648693,-0.642135000,-0.006591850,-0.639046461,1.215320000,,,,,
1749760813.724378,0.182549000,-0.008124150,0.012268700,-0.008363610,-0.030200800,-0.048960300,-0.002729470,-0.002898190,1749760813.724378109,0.182598894,-0.006912526,0.467896000,0.472147411,-0.642185000,-0.006636320,-0.639065774,1.215480000,,,,,
1749760813.730367,,,,,,,,,,,,,,,,,,1749760813.730366945,-0.187872000,0.000000000,0.000000000,0.000000000
1749760813.734303,0.179965000,-0.008038220,0.012674500,-0.010971000,-0.030979000,-0.050947100,-0.000296475,-0.003360630,1749760813.734302998,0.180012139,-0.006902463,0.469346000,0.473389342,-0.642254000,-0.006310140,-0.639279594,1.215660000,,,,,
1749760813.744553,0.177325000,-0.007992250,0.013158700,-0.013187100,-0.031408000,-0.050393200,-0.000865363,-0.003792310,1749760813.744553089,0.177372489,-0.006857966,0.470762000,0.474860519,-0.642328000,-0.006395760,-0.639304002,1.215860000,,,,,
1749760813.750386,,,,,,,,,,,,,,,,,,1749760813.750386000,-0.193460000,0.000000000,0.000000000,0.000000000
1749760813.754499,0.174570000,-0.008017590,0.013668200,-0.014560000,-0.031578200,-0.048095700,-0.002305540,-0.004123640,1749760813.754498959,0.174619207,-0.006862880,0.472135000,0.476373319,-0.642411000,-0.006613640,-0.639274442,1.216060000,,,,,
1749760813.764491,0.172080000,-0.008163920,0.014175900,-0.014095100,-0.032109500,-0.048442100,-0.004213010,-0.004201690,1749760813.764491081,0.172132331,-0.006974004,0.473519000,0.477949867,-0.642513000,-0.006913820,-0.639223845,1.216270000,,,,,
1749760813.770387,,,,,,,,,,,,,,,,,,1749760813.770386934,-0.198762000,0.000000000,0.000000000,0.000000000
1749760813.774473,0.169252000,-0.008306010,0.014586900,-0.013035200,-0.032782800,-0.049742200,-0.005634680,-0.004188650,1749760813.774472952,0.169307150,-0.007093542,0.474829000,0.479419505,-0.642615000,-0.007162490,-0.639197588,1.216470000,,,,,
1749760813.784514,0.166279000,-0.008395060,0.014851000,-0.012671500,-0.033757900,-0.053030700,-0.006862030,-0.004266160,1749760813.784513950,0.166336550,-0.007164851,0.476090000,0.480831161,-0.642711000,-0.007397150,-0.639171739,1.216660000,,,,,
1749760813.790387,,,,,,,,,,,,,,,,,,1749760813.790386915,-0.203772000,0.000000000,0.000000000,0.000000000
1749760813.794534,0.163185000,-0.008387010,0.015033700,-0.011583400,-0.034639400,-0.055447600,-0.005868690,-0.004234810,1749760813.794533968,0.163242031,-0.007192043,0.477303000,0.481996356,-0.642794000,-0.007321460,-0.639282248,1.216830000,,,,,
1749760813.804432,0.160170000,-0.008275490,0.015146600,-0.008292840,-0.035584300,-0.058134700,-0.004801440,-0.003872580,1749760813.804431915,0.160225610,-0.007118041,0.478497000,0.483129206,-0.642862000,-0.007225090,-0.639388067,1.217000000,,,,,
1749760813.810382,,,,,,,,,,,,,,,,,,1749760813.810381889,-0.208490000,0.000000000,0.000000000,0.000000000
1749760813.814321,0.156918000,-0.008003360,0.015176900,-0.002779850,-0.036694000,-0.061771500,-0.004033540,-0.003154570,1749760813.814321041,0.156971292,-0.006879390,0.479626000,0.484217851,-0.642905000,-0.007161540,-0.639453682,1.217160000,,,,,
1749760813.824460,0.153513000,-0.007673100,0.015209100,0.002827800,-0.037612000,-0.063839000,-0.003820870,-0.002367680,1749760813.824460030,0.153564076,-0.006572073,0.480700000,0.485298089,-0.642937000,-0.007170980,-0.639473409,1.217310000,,,,,
1749760813.830382,,,,,,,,,,,,,,,,,,1749760813.830382109,-0.212912000,0.000000000,0.000000000,0.000000000
1749760813.834452,0.150220000,-0.007266600,0.015185500,0.006759880,-0.038569900,-0.066037700,-0.001193260,-0.001768140,1749760813.834451914,0.150266111,-0.006240821,0.481757000,0.486135468,-0.642954000,-0.006827440,-0.639649873,1.217460000,,,,,
1749760813.844494,0.147276000,-0.007072380,0.015376900,0.008975820,-0.039318500,-0.066644800,0.000408992,-0.001378600,1749760813.844494104,0.147319510,-0.006099239,0.482832000,0.487069469,-0.642999000,-0.006606600,-0.639795113,1.217640000,,,,,
1749760813.850360,,,,,,,,,,,,,,,,,,1749760813.850359917,-0.217037000,0.000000000,0.000000000,0.000000000
1749760813.854503,0.144275000,-0.007060360,0.015707100,0.011833900,-0.039898300,-0.066048700,0.000278621,-0.000873615,1749760813.854502916,0.144318587,-0.006104903,0.483868000,0.488115404,-0.643068000,-0.006621450,-0.639850018,1.217840000,,,,,
1749760813.864500,0.141128000,-0.007182710,0.016003600,0.012937500,-0.040444100,-0.065259300,-0.000938345,-0.000594942,1749760813.864500046,0.141173551,-0.006223520,0.484854000,0.489213319,-0.643156000,-0.006795470,-0.639846365,1.218040000,,,,,
1749760813.870359,,,,,,,,,,,,,,,,,,1749760813.870358944,-0.220865000,0.000000000,0.000000000,0.000000000
1749760813.874548,0.137946000,-0.007465670,0.016154300,0.013192700,-0.041068500,-0.065065000,-0.001648180,-0.000428494,1749760813.874547958,0.137994281,-0.006512571,0.485803000,0.490235063,-0.643269000,-0.006907980,-0.639897761,1.218220000,,,,,
1749760813.884518,0.134734000,-0.007631380,0.016173900,0.012815300,-0.041622200,-0.064398200,-0.001041050,-0.000351390,1749760813.884517908,0.134783021,-0.006710134,0.486716000,0.491102817,-0.643368000,-0.006836250,-0.640025680,1.218390000,,,,,
1749760813.890360,,,,,,,,,,,,,,,,,,1749760813.890360117,-0.224396000,0.000000000,0.000000000,0.000000000
1749760813.894524,0.131350000,-0.007674780,0.016217900,0.012473200,-0.042185800,-0.063844500,-0.000045529,-0.000272948,1749760813.894524097,0.131398486,-0.006794303,0.487571000,0.491872445,-0.643451000,-0.006702030,-0.640168858,1.218560000,,,,,
1749760813.904491,0.128042000,-0.007640780,0.016278300,0.011466400,-0.043148000,-0.066072800,0.000504907,-0.000294478,1749760813.904490948,0.128089793,-0.006792658,0.488404000,0.492654996,-0.643522000,-0.006622520,-0.640273447,1.218730000,,,,,
1749760813.910355,,,,,,,,,,,,,,,,,,1749760813.910355091,-0.227632000,0.000000000,0.000000000,0.000000000
1749760813.914338,0.124842000,-0.007479250,0.016364800,0.008391890,-0.044341600,-0.069741200,0.003047900,-0.000626489,1749760813.914338112,0.124886293,-0.006699094,0.489220000,0.493231494,-0.643575000,-0.006248020,-0.640505802,1.218900000,,,,,
1749760813.924494,0.121694000,-0.007290430,0.016440500,0.005919690,-0.045687600,-0.074205600,0.005103760,-0.000901736,1749760813.924494028,0.121735019,-0.006570017,0.490011000,0.493811909,-0.643623000,-0.005918860,-0.640711436,1.219080000,,,,,
1749760813.930365,,,,,,,,,,,,,,,,,,1749760813.930365086,-0.230575000,0.000000000,0.000000000,0.000000000
1749760813.934522,0.118486000,-0.006984810,0.016562600,0.006661830,-0.047086000,-0.078723400,0.007636720,-0.000734718,1749760813.934521914,0.118522623,-0.006333055,0.490762000,0.494294531,-0.643651000,-0.005499830,-0.640942171,1.219260000,,,,,
1749760813.944523,0.115029000,-0.006727280,0.016727300,0.008670310,-0.048190300,-0.080905600,0.009080280,-0.000376305,1749760813.944523096,0.115062511,-0.006127460,0.491444000,0.494793306,-0.643684000,-0.005213740,-0.641113002,1.219450000,,,,,
1749760813.950360,,,,,,,,,,,,,,,,,,1749760813.950360060,-0.233228000,0.000000000,0.000000000,0.000000000
1749760813.954224,0.111274000,-0.006527960,0.016739800,0.011207400,-0.048889600,-0.080150100,0.009995070,0.000078998,1749760813.954224110,0.111305189,-0.005972620,0.492049000,0.495255053,-0.643722000,-0.004990030,-0.641258656,1.219620000,,,,,
1749760813.964544,0.107597000,-0.006426970,0.016472900,0.013654400,-0.049357000,-0.077850600,0.009967430,0.000546564,1749760813.964544058,0.107627166,-0.005900305,0.492628000,0.495772777,-0.643773000,-0.004894100,-0.641354329,1.219750000,,,,,
1749760813.970360,,,,,,,,,,,,,,,,,,1749760813.970360041,-0.235594000,0.000000000,0.000000000,0.000000000
1749760813.974494,0.103900000,-0.006377750,0.016164500,0.016809400,-0.049620800,-0.074307400,0.008474370,0.001141480,1749760813.974493980,0.103930656,-0.005856994,0.493167000,0.496387245,-0.643830000,-0.005011340,-0.641350498,1.219870000,,,,,
1749760813.984459,0.100011000,-0.006424060,0.015883800,0.019651900,-0.049593500,-0.069004800,0.005964560,0.001722540,1749760813.984458923,0.100043591,-0.005894791,0.493640000,0.497040097,-0.643900000,-0.005291230,-0.641279036,1.219990000,,,,,
1749760813.990359,,,,,,,,,,,,,,,,,,1749760813.990359068,-0.237678000,0.000000000,0.000000000,0.000000000
1749760813.994546,0.096132400,-0.006555000,0.015568300,0.021157900,-0.049456400,-0.063311200,0.003143690,0.002137850,1749760813.994545937,0.096167849,-0.006012577,0.494077000,0.497702084,-0.643983000,-0.005641400,-0.641185481,1.220100000,,,,,
1749760814.004187,0.092536300,-0.006655440,0.015300800,0.019264300,-0.049700700,-0.060635500,0.000992717,0.002074330,1749760814.004187107,0.092574093,-0.006107284,0.494516000,0.498321748,-0.644064000,-0.005922460,-0.641123970,1.220220000,,,,,
1749760814.010350,,,,,,,,,,,,,,,,,,1749760814.010349989,-0.239484000,0.000000000,0.000000000,0.000000000
1749760814.014562,0.088746500,-0.006669190,0.015046500,0.017130100,-0.050029900,-0.058727800,-0.000740698,0.001956910,1749760814.014561892,0.088785925,-0.006122000,0.494891000,0.498852240,-0.644132000,-0.006164370,-0.641069090,1.220330000,,,,,
1749760814.024429,0.084963600,-0.006629020,0.014750700,0.016079600,-0.050254500,-0.056231400,-0.001418520,0.001975590,1749760814.024429083,0.085003495,-0.006096150,0.495229000,0.499258490,-0.644193000,-0.006270250,-0.641075147,1.220440000,,,,,
1749760814.030362,,,,,,,,,,,,,,,,,,1749760814.030361891,-0.241020000,0.000000000,0.000000000,0.000000000
1749760814.034432,0.081107900,-0.006617820,0.014412800,0.016075700,-0.050469800,-0.053842400,-0.002495720,0.002135810,1749760814.034431934,0.081148842,-0.006095275,0.495518000,0.499657320,-0.644258000,-0.006440940,-0.641053057,1.220540000,,,,,
1749760814.044487,0.077102500,-0.006617860,0.013968700,0.016380900,-0.050731300,-0.051936600,-0.003567390,0.002340910,1749760814.044487000,0.077144630,-0.006107178,0.495747000,0.500002550,-0.644324000,-0.006621590,-0.641027265,1.220620000,,,,,
1749760814.050363,,,,,,,,,,,,,,,,,,1749760814.050363064,-0.242291000,0.000000000,0.000000000,0.000000000
1749760814.054301,0.072902000,-0.006599680,0.013460200,0.016292700,-0.050965500,-0.049973900,-0.004958820,0.002491900,1749760814.054301023,0.072945554,-0.006099464,0.495908000,0.500316413,-0.644387000,-0.006859410,-0.640970231,1.220690000,,,,,
1749760814.064281,0.068635000,-0.006557000,0.012929900,0.016618600,-0.051207900,-0.048202600,-0.005838710,0.002702180,1749760814.064280987,0.068679441,-0.006073869,0.496017000,0.500539546,-0.644447000,-0.007036830,-0.640940686,1.220740000,,,,,
1749760814.070361,,,,,,,,,,,,,,,,,,1749760814.070360899,-0.243305000,0.000000000,0.000000000,0.000000000
1749760814.074578,0.064377400,-0.006510310,0.012458500,0.016896300,-0.051460000,-0.046619800,-0.007255100,0.002908710,1749760814.074578047,0.064423215,-0.006040122,0.496085000,0.500777268,-0.644506000,-0.007300990,-0.640866943,1.220800000,,,,,
1749760814.084417,0.060188500,-0.006464180,0.012062100,0.015861800,-0.051718800,-0.045192400,-0.007631880,0.002927380,1749760814.084417105,0.060234857,-0.006016909,0.496120000,0.500894270,-0.644564000,-0.007428280,-0.640860932,1.220870000,,,,,
1749760814.090359,,,,,,,,,,,,,,,,,,1749760814.090358973,-0.244069000,0.000000000,0.000000000,0.000000000
1749760814.094448,0.055970900,-0.006446330,0.011772800,0.014010100,-0.052051400,-0.044371000,-0.007548740,0.002816980,1749760814.094448090,0.056017628,-0.006026790,0.496109000,0.500924903,-0.644626000,-0.007492520,-0.640890834,1.220950000,,,,,
1749760814.104456,0.051760300,-0.006423730,0.011463800,0.012557300,-0.052312400,-0.043113500,-0.007429100,0.002746020,1749760814.104455948,0.051807327,-0.006032728,0.496057000,0.500910614,-0.644688000,-0.007550630,-0.640924115,1.221020000,,,,,
1749760814.110359,,,,,,,,,,,,,,,,,,1749760814.110358953,-0.244593000,0.000000000,0.000000000,0.000000000
1749760814.114462,0.047556700,-0.006396350,0.011075500,0.011019700,-0.052443800,-0.041049800,-0.007319030,0.002648200,1749760814.114461899,0.047603992,-0.006034313,0.495964000,0.500855438,-0.644748000,-0.007608930,-0.640955617,1.221080000,,,,,
1749760814.124434,0.043443200,-0.006334850,0.010639600,0.009872300,-0.052363500,-0.037671900,-0.006974710,0.002591700,1749760814.124433994,0.043490282,-0.006003106,0.495842000,0.500748712,-0.644803000,-0.007632100,-0.640999942,1.221130000,,,,,
1749760814.130358,,,,,,,,,,,,,,,,,,1749760814.130357981,-0.244884000,0.000000000,0.000000000,0.000000000
1749760814.134513,0.039248200,-0.006260370,0.010185900,0.009105860,-0.052338800,-0.034908900,-0.007198540,0.002579080,1749760814.134512901,0.039295446,-0.005956626,0.495667000,0.500639666,-0.644855000,-0.007734360,-0.641002084,1.221170000,,,,,
1749760814.144432,0.034951400,-0.006166430,0.009757510,0.007770700,-0.052265600,-0.032002300,-0.008079410,0.002476160,1749760814.144432068,0.034999226,-0.005888923,0.495435000,0.500536226,-0.644904000,-0.007934320,-0.640952802,1.221210000,,,,,
1749760814.150360,,,,,,,,,,,,,,,,,,1749760814.150360107,-0.244953000,0.000000000,0.000000000,0.000000000
1749760814.154443,0.030680100,-0.006024580,0.009379450,0.006000910,-0.052039700,-0.028244300,-0.008632580,0.002296750,1749760814.154443026,0.030727866,-0.005776015,0.495164000,0.500368857,-0.644945000,-0.008095480,-0.640915320,1.221250000,,,,,
1749760814.164596,0.026453700,-0.005877030,0.009083940,0.004845050,-0.051854700,-0.025027000,-0.007992300,0.002188830,1749760814.164596081,0.026500372,-0.005662862,0.494857000,0.500057894,-0.644984000,-0.008088790,-0.640960149,1.221300000,,,,,
1749760814.170358,,,,,,,,,,,,,,,,,,1749760814.170357943,-0.244809000,0.000000000,0.000000000,0.000000000
1749760814.174458,0.022092000,-0.005679840,0.008789080,0.005219770,-0.051608400,-0.021609200,-0.007467900,0.002291730,1749760814.174458027,0.022137240,-0.005500876,0.494488000,0.499691540,-0.645014000,-0.008092520,-0.640991269,1.221350000,,,,,
1749760814.184437,0.017767700,-0.005429540,0.008497290,0.005623740,-0.051190700,-0.017246300,-0.007775970,0.002402610,1749760814.184437037,0.017811688,-0.005283451,0.494081000,0.499361283,-0.645035000,-0.008211960,-0.640955923,1.221390000,,,,,
1749760814.190352,,,,,,,,,,,,,,,,,,1749760814.190351963,-0.244463000,0.000000000,0.000000000,0.000000000
1749760814.194308,0.013377900,-0.005105560,0.008216880,0.005367030,-0.050744400,-0.012987400,-0.007091540,0.002421550,1749760814.194308043,0.013419267,-0.004995821,0.493621000,0.498887459,-0.645042000,-0.008190280,-0.640977516,1.221440000,,,,,
1749760814.204519,0.009077860,-0.004761270,0.007950760,0.006410070,-0.050548100,-0.010742600,-0.007091170,0.002626760,1749760814.204519033,0.009116883,-0.004686115,0.493130000,0.498441903,-0.645043000,-0.008261140,-0.640947220,1.221480000,,,,,
1749760814.210359,,,,,,,,,,,,,,,,,,1749760814.210359097,-0.243926000,0.000000000,0.000000000,0.000000000
1749760814.214579,0.004950100,-0.004510320,0.007728920,0.007721700,-0.050507500,-0.009723530,-0.007374950,0.002881420,1749760814.214579105,0.004987692,-0.004468714,0.492621000,0.498004885,-0.645054000,-0.008373280,-0.640906582,1.221530000,,,,,
1749760814.224479,0.000882595,-0.004317740,0.007614550,0.007983450,-0.050777300,-0.010911600,-0.008122910,0.002996660,1749760814.224478960,0.000919504,-0.004310031,0.492079000,0.497579957,-0.645071000,-0.008555700,-0.640837362,1.221590000,,,,,
1749760814.230358,,,,,,,,,,,,,,,,,,1749760814.230357885,-0.243209000,0.000000000,0.000000000,0.000000000
1749760814.234513,-0.003345310,-0.004065620,0.007528000,0.008770360,-0.051085300,-0.012280000,-0.008206000,0.003190820,1749760814.234513044,-0.003310022,-0.004094401,0.491474000,0.497034828,-0.645078000,-0.008649000,-0.640803167,1.221650000,,,,,
1749760814.244477,-0.007698920,-0.003697620,0.007355000,0.008895820,-0.051263200,-0.012659600,-0.008746020,0.003296750,1749760814.244477034,-0.007666047,-0.003765299,0.490808000,0.496471594,-0.645065000,-0.008809520,-0.640716242,1.221700000,,,,,
1749760814.250356,,,,,,,,,,,,,,,,,,1749760814.250355959,-0.242324000,0.000000000,0.000000000,0.000000000
1749760814.254574,-0.012221900,-0.003195000,0.006880270,0.009159660,-0.051500700,-0.013422800,-0.010261400,0.003424040,1749760814.254574060,-0.012192263,-0.003306294,0.490074000,0.495934364,-0.645029000,-0.009117130,-0.640534186,1.221710000,,,,,
1749760814.264520,-0.016797800,-0.002732760,0.006477900,0.007947590,-0.052036000,-0.016183500,-0.012609400,0.003339540,1749760814.264519930,-0.016770905,-0.002893234,0.489287000,0.495431241,-0.644994000,-0.009560860,-0.640286588,1.221720000,,,,,
1749760814.270357,,,,,,,,,,,,,,,,,,1749760814.270356894,-0.241281000,0.000000000,0.000000000,0.000000000
1749760814.274513,-0.021303000,-0.002308370,0.006207590,0.006372030,-0.052707400,-0.019691100,-0.013232000,0.003190120,1749760814.274513006,-0.021279412,-0.002516545,0.488464000,0.494746580,-0.644959000,-0.009777410,-0.640152335,1.221740000,,,,,
1749760814.284326,-0.025603900,-0.001939360,0.006089790,0.006677560,-0.053490300,-0.023724600,-0.012743200,0.003298230,1749760814.284326077,-0.025583580,-0.002191172,0.487626000,0.493947572,-0.644929000,-0.009838720,-0.640100247,1.221790000,,,,,
1749760814.290351,,,,,,,,,,,,,,,,,,1749760814.290350914,-0.240094000,0.000000000,0.000000000,0.000000000
1749760814.294526,-0.029941400,-0.001603400,0.005970790,0.007475630,-0.053985700,-0.025501000,-0.010992200,0.003480950,1749760814.294526100,-0.029924416,-0.001894104,0.486740000,0.492980068,-0.644900000,-0.009711770,-0.640142555,1.221830000,,,,,
1749760814.304499,-0.034301000,-0.001336630,0.005675730,0.006838420,-0.054439600,-0.026870500,-0.009629590,0.003463130,1749760814.304498911,-0.034286548,-0.001666666,0.485807000,0.491990523,-0.644877000,-0.009623720,-0.640171939,1.221850000,,,,,
1749760814.310366,,,,,,,,,,,,,,,,,,1749760814.310365915,-0.238773000,0.000000000,0.000000000,0.000000000
1749760814.314507,-0.038766700,-0.001039880,0.005307140,0.004517400,-0.054599300,-0.026120100,-0.007833620,0.003194310,1749760814.314507008,-0.038755130,-0.001406526,0.484816000,0.490893892,-0.644847000,-0.009459100,-0.640232297,1.221850000,,,,,
