__time,filtered_pose/dx,filtered_pose/dy,filtered_pose/dz,filtered_pose/p,filtered_pose/pitch,filtered_pose/q,filtered_pose/r,filtered_pose/roll,filtered_pose/timestamp,filtered_pose/vxb,filtered_pose/vyb,filtered_pose/x,filtered_pose/xb,filtered_pose/y,filtered_pose/yaw,filtered_pose/yb,filtered_pose/z,u_control/timestamp,u_control/ux,u_control/uy,u_control/uyaw,u_control/uz
1749762194.989086,-0.007202960,-0.019879700,-0.012600900,0.004744150,-0.009466950,-0.014957100,-0.134155000,-0.021671300,1749762194.989085913,0.020360303,-0.005704663,0.122030000,0.754344537,-0.765539000,-1.645230000,0.178621388,1.336050000,,,,,
1749762194.997066,,,,,,,,,,,,,,,,,,1749762194.997066021,0.000000000,0.000000000,0.220865000,0.000000000
1749762194.999109,-0.007341170,-0.019916400,-0.012738000,0.007554540,-0.009797280,-0.016201300,-0.137215000,-0.021215600,1749762194.999109030,0.020417600,-0.005803222,0.121938000,0.754234010,-0.765743000,-1.647020000,0.179895179,1.335900000,,,,,
1749762195.008851,-0.007396590,-0.019772000,-0.012744600,0.009936450,-0.010096000,-0.017142000,-0.138666000,-0.020794000,1749762195.008851051,0.020287088,-0.005837431,0.121856000,0.754132670,-0.765921000,-1.648600000,0.181018727,1.335770000,,,,,
1749762195.017076,,,,,,,,,,,,,,,,,,1749762195.017076015,0.000000000,0.000000000,0.224396000,0.000000000
1749762195.019122,-0.007442530,-0.019845000,-0.012768600,0.011231000,-0.010247900,-0.017008200,-0.141671000,-0.020506500,1749762195.019121885,0.020374101,-0.005840487,0.121776000,0.754016668,-0.766130000,-1.650420000,0.182327825,1.335640000,,,,,
1749762195.029088,-0.007303070,-0.019935600,-0.012757600,0.012068700,-0.010496100,-0.017545300,-0.143889000,-0.020272500,1749762195.029088020,0.020463198,-0.005658665,0.121722000,0.753912967,-0.766341000,-1.652160000,0.183602865,1.335510000,,,,,
1749762195.037069,,,,,,,,,,,,,,,,,,1749762195.037069082,0.000000000,0.000000000,0.227632000,0.000000000
1749762195.039111,-0.007116880,-0.019838000,-0.012634900,0.012691800,-0.010716900,-0.017858000,-0.144546000,-0.020061300,1749762195.039110899,0.020359205,-0.005449677,0.121676000,0.753818495,-0.766527000,-1.653700000,0.184733233,1.335400000,,,,,
1749762195.049132,-0.007061190,-0.020064700,-0.012706500,0.012624800,-0.010864400,-0.017643600,-0.149161000,-0.019944100,1749762195.049132109,0.020591811,-0.005331969,0.121613000,0.753662545,-0.766758000,-1.655810000,0.186280220,1.335270000,,,,,
